ID,Cod_Tipo_Cart_Rel,UF,Esfera,Media_de_quantidade,Media_de_volume,Media_de_tarifas,Media_de_margem,Tarifa_media
500464536,407,RN,MUNICIPAL,933.80,1597.60,752.40,39.00,0.76
512940123,407,SC,MUNICIPAL,357.40,9.00,269.20,14.20,0.76
600370128,407,MG,MUNICIPAL,621.00,2792.00,387.00,0.00,0.76
601063987,406,MG,MUNICIPAL,11620.00,94.00,8752.50,0.00,0.76
602518314,407,MG,MUNICIPAL,583.00,870.00,443.00,0.00,0.76
701957116,407,PR,MUNICIPAL,1422.50,8494.50,932.00,0.00,0.76
901405616,407,SP,MUNICIPAL,1086.50,7986.00,621.00,0.00,0.76
914218726,407,RN,MUNICIPAL,484.33,12417.00,337.00,0.00,0.76
101001340,406,MG,MUNICIPAL,2543.00,21042.50,1690.50,197.50,0.75
101120200,406,MG,MUNICIPAL,1507.50,4158.50,1268.00,0.00,0.75
101458766,406,RJ,MUNICIPAL,18270.50,81015.50,14352.75,0.00,0.75
103500828,405,RN,MUNICIPAL,3541.00,2418.00,2848.50,1414.00,0.75
103825667,407,SE,MUNICIPAL,402.50,11870.00,271.50,36.00,0.75
104768458,407,BA,MUNICIPAL,1308.25,11764.75,927.50,0.00,0.75
104841988,406,MG,MUNICIPAL,714.25,2436.00,489.25,154.25,0.75
104924008,406,BA,MUNICIPAL,996.00,5799.50,580.00,0.00,0.75
105088398,405,GO,MUNICIPAL,532.00,0.00,397.00,0.00,0.75
105134105,407,MG,MUNICIPAL,10213.00,11888.50,7870.00,0.00,0.75
105573682,406,BA,MUNICIPAL,1882.00,800.00,1065.00,0.00,0.75
105767787,405,AL,MUNICIPAL,1233.50,15225.50,842.50,0.00,0.75
106021124,405,PE,MUNICIPAL,809.33,6493.00,578.33,0.00,0.75
106112237,406,PB,MUNICIPAL,5766.33,45708.00,4315.00,0.00,0.75
106336542,406,MT,MUNICIPAL,14079.60,29389.00,10084.40,41.20,0.75
106382572,407,BA,MUNICIPAL,286.60,6145.60,250.80,18.60,0.75
106382581,406,CE,MUNICIPAL,10033.00,2331.00,7479.00,7354.00,0.75
106446276,407,RN,MUNICIPAL,1090.75,5834.75,690.50,0.00,0.75
204740089,407,SP,MUNICIPAL,4602.20,20989.80,3912.60,724.40,0.75
205121948,407,SP,MUNICIPAL,1653.33,6.33,759.00,0.00,0.75
300639209,405,RR,MUNICIPAL,1574.50,701.00,955.00,0.00,0.75
300693021,406,RO,MUNICIPAL,1572.33,65084.33,1004.67,0.00,0.75
421631312,407,PE,MUNICIPAL,585.25,930.75,475.25,0.00,0.75
500570467,405,AL,MUNICIPAL,3869.67,4236.33,2932.33,76.00,0.75
516810196,405,PB,MUNICIPAL,75.75,0.00,56.25,0.00,0.75
600480090,406,MG,MUNICIPAL,442.00,6823.00,352.67,0.00,0.75
600487873,407,MG,MUNICIPAL,915.67,3092.67,750.00,22.00,0.75
600599701,406,MG,MUNICIPAL,819.50,100.00,629.00,0.00,0.75
800934418,406,BA,MUNICIPAL,2558.67,106086.67,1518.33,0.00,0.75
906070778,406,BA,MUNICIPAL,784.50,6359.50,174.00,0.00,0.75
906072513,407,PI,MUNICIPAL,312.00,3636.00,228.00,80.50,0.75
906072651,407,SC,MUNICIPAL,614.75,994.75,261.50,0.00,0.75
1329075,407,PR,MUNICIPAL,919.25,11017.75,613.50,0.00,0.74
101162014,407,ES,MUNICIPAL,891.50,205.00,461.00,0.00,0.74
103464470,406,CE,MUNICIPAL,1152.00,754.50,641.00,0.00,0.74
104784735,407,PI,MUNICIPAL,458.00,5993.00,341.00,0.00,0.74
105016659,405,GO,MUNICIPAL,2002.67,320324.33,1175.00,0.00,0.74
105089563,406,GO,MUNICIPAL,742.60,1398.80,538.60,387.60,0.74
105161422,407,MG,MUNICIPAL,399.67,13173.00,284.33,41.00,0.74
105552433,407,RN,MUNICIPAL,857.00,3042.50,638.75,0.00,0.74
106446265,407,BA,MUNICIPAL,2048.00,4391.00,1439.00,0.00,0.74
200563394,406,SP,MUNICIPAL,10587.00,51759.50,6650.00,2707.50,0.74
203737495,406,SC,MUNICIPAL,18396.00,21093.67,13555.00,1045.00,0.74
205148219,406,SC,MUNICIPAL,8280.00,28162.00,5374.33,213.00,0.74
205338225,407,RS,MUNICIPAL,231.80,5550.60,146.20,0.00,0.74
400450534,406,RS,MUNICIPAL,1456.50,20158.00,910.75,153.50,0.74
423552516,407,GO,MUNICIPAL,46.50,1147.00,34.50,0.00,0.74
906071792,407,RS,MUNICIPAL,397.50,1188.00,313.50,0.00,0.74
906072390,406,MG,MUNICIPAL,9882.00,3099.00,7305.00,0.00,0.74
163258,406,PR,MUNICIPAL,1898.50,14595.00,1359.00,0.00,0.73
104496703,405,AC,MUNICIPAL,4238.00,22665.50,3231.50,0.00,0.73
104836947,407,MG,MUNICIPAL,2961.00,8520.00,2162.00,0.00,0.73
105018623,407,PE,MUNICIPAL,1387.00,1715.00,1006.00,0.00,0.73
105106042,405,AP,MUNICIPAL,3464.00,4393.50,2287.00,0.00,0.73
105387546,407,GO,MUNICIPAL,421.40,12471.40,242.80,0.00,0.73
105527582,407,MG,MUNICIPAL,886.00,0.00,650.00,0.00,0.73
105551423,406,MA,MUNICIPAL,1665.33,36125.67,1486.33,0.00,0.73
106446534,406,MG,MUNICIPAL,1497.50,8236.50,842.00,0.00,0.73
203905671,407,SC,MUNICIPAL,1930.00,456.00,1414.00,0.00,0.73
300318375,407,GO,MUNICIPAL,1603.00,241091.00,1198.00,0.00,0.73
300454528,407,GO,MUNICIPAL,180.67,3884.67,161.00,0.00,0.73
600302548,407,MG,MUNICIPAL,1569.00,2067.00,1153.00,229.00,0.73
600376253,407,MG,MUNICIPAL,374.50,56667.50,257.50,0.00,0.73
600483666,406,MG,MUNICIPAL,6620.80,4409.20,5156.60,639.20,0.73
601032610,407,MG,MUNICIPAL,399.00,43411.00,217.25,31.75,0.73
602986518,407,MG,MUNICIPAL,47.33,2.00,30.67,5.67,0.73
603304292,407,MG,MUNICIPAL,216.50,3169.50,229.50,0.00,0.73
800460178,407,BA,MUNICIPAL,1695.50,4259.50,1494.00,95.50,0.73
824055877,406,SP,MUNICIPAL,2424.00,679.50,1575.00,0.00,0.73
900088587,406,MG,MUNICIPAL,22540.67,210655.67,15454.33,0.00,0.73
914216923,407,MT,MUNICIPAL,601.75,201595.75,425.00,0.00,0.73
415630,407,PR,MUNICIPAL,4180.67,34551.67,3108.00,323.67,0.72
514054,407,MS,MUNICIPAL,2022.00,34306.00,1455.00,0.00,0.72
100929879,406,MG,MUNICIPAL,2534.50,6649.25,1709.75,132.00,0.72
101155648,406,ES,MUNICIPAL,4899.00,0.00,3519.00,0.00,0.72
101224041,407,ES,MUNICIPAL,1263.00,15100.00,913.00,0.00,0.72
103414631,406,CE,MUNICIPAL,737.00,9941.00,538.50,0.00,0.72
103478935,407,RN,MUNICIPAL,133.00,464.00,96.00,0.00,0.72
103497197,407,RN,MUNICIPAL,313.00,933.00,282.00,0.00,0.72
103539982,405,RN,MUNICIPAL,11224.50,23640.00,6172.00,0.00,0.72
104607922,405,AC,MUNICIPAL,1273.00,259.00,819.00,392.50,0.72
104943552,407,PE,MUNICIPAL,135.33,1073.33,94.67,0.00,0.72
106119211,407,ES,MUNICIPAL,356.00,2982.75,255.25,0.00,0.72
200622525,407,SP,MUNICIPAL,950.60,10193.20,887.80,0.00,0.72
203633746,407,SC,MUNICIPAL,1022.67,10962.67,663.00,0.00,0.72
300270690,406,MT,MUNICIPAL,738.00,103277.25,550.25,0.00,0.72
303335360,405,RR,MUNICIPAL,391.00,20486.00,287.50,0.00,0.72
512610457,406,CE,MUNICIPAL,708.50,7649.50,522.50,0.00,0.72
600999171,406,MG,MUNICIPAL,13346.50,19074.50,10293.50,128.50,0.72
601067066,406,MG,MUNICIPAL,711.67,39197.67,547.00,0.00,0.72
800694869,406,BA,MUNICIPAL,1633.50,57679.50,1284.00,0.00,0.72
901574800,406,SP,MUNICIPAL,10014.75,10495.75,6956.75,94.75,0.72
125459,406,PR,MUNICIPAL,2781.00,5965.00,2028.00,0.00,0.71
1234168,407,MS,MUNICIPAL,1509.33,7063.67,1071.00,0.00,0.71
103698946,407,ES,MUNICIPAL,1959.50,2995.50,1469.50,76.00,0.71
103726469,407,CE,MUNICIPAL,438.33,3242.00,325.33,82.67,0.71
105032300,407,MG,MUNICIPAL,72.00,0.00,51.00,0.00,0.71
105550802,407,PB,MUNICIPAL,269.00,2393.25,149.00,0.00,0.71
105617605,406,BA,MUNICIPAL,625.50,1935.00,435.00,0.00,0.71
200547803,407,SP,MUNICIPAL,199.00,1928.00,57.50,0.00,0.71
200680618,406,SP,MUNICIPAL,32354.00,4259217.00,23033.00,0.00,0.71
201235043,406,SP,MUNICIPAL,26512.33,1020121.33,14640.67,0.00,0.71
204719400,407,SP,MUNICIPAL,19147.50,590.50,10370.00,0.00,0.71
204942631,407,SC,MUNICIPAL,736.50,8678.00,468.00,0.00,0.71
205129571,407,SP,MUNICIPAL,1332.00,1135.33,1041.67,0.00,0.71
300466747,407,GO,MUNICIPAL,1823.75,39608.50,1268.50,0.00,0.71
331916943,407,SC,MUNICIPAL,123.67,312.00,94.00,0.00,0.71
416537430,407,MG,MUNICIPAL,95.50,1772.00,69.00,0.00,0.71
451635075,406,CE,MUNICIPAL,31.00,1804.50,26.00,0.00,0.71
500907704,405,PE,MUNICIPAL,1415.00,19557.00,1000.00,0.00,0.71
600239255,406,MG,MUNICIPAL,2505.00,6250.00,1744.00,231.00,0.71
701926352,406,PR,MUNICIPAL,1917.00,30218.50,1374.50,0.00,0.71
100916580,406,MG,MUNICIPAL,16537.00,0.00,5568.75,3.50,0.70
101006615,406,MG,MUNICIPAL,5831.00,0.00,3221.50,0.00,0.70
103973519,405,RN,MUNICIPAL,1907.50,14909.50,1519.50,129.00,0.70
104454196,405,MT,MUNICIPAL,5453.00,58886.00,4005.50,416.00,0.70
104473215,405,PB,MUNICIPAL,2187.00,53925.00,1534.00,0.00,0.70
104855935,406,MG,MUNICIPAL,6532.00,63745.00,3783.50,0.00,0.70
104920364,407,BA,MUNICIPAL,770.00,0.00,537.00,0.00,0.70
105122300,406,MG,MUNICIPAL,1017.00,152824.00,714.00,0.00,0.70
105553564,407,GO,MUNICIPAL,33.00,58338.00,23.00,0.00,0.70
106062369,405,PE,MUNICIPAL,14958.00,9827.00,10366.00,0.00,0.70
106442633,406,BA,MUNICIPAL,765.25,14615.25,507.75,65.25,0.70
204559065,406,SC,MUNICIPAL,11283.50,32911.00,7178.50,0.00,0.70
205132989,407,PR,MUNICIPAL,597.67,20785.33,365.33,78.67,0.70
205568352,407,SP,MUNICIPAL,438.00,284.20,296.40,5.80,0.70
206486094,407,SP,MUNICIPAL,5252.00,79.00,2858.20,324.20,0.70
300276838,406,MT,MUNICIPAL,7177.00,25814.60,4964.60,430.60,0.70
300361084,406,GO,MUNICIPAL,1960.60,39166.60,1088.20,0.00,0.70
300410974,407,GO,MUNICIPAL,332.00,0.00,234.00,0.00,0.70
300613300,405,AM,MUNICIPAL,103.50,1437.50,75.00,14.00,0.70
402102265,406,RS,MUNICIPAL,338.00,7497.50,213.75,10.50,0.70
516829593,407,PI,MUNICIPAL,46.00,5260.00,39.33,0.00,0.70
600589061,407,MG,MUNICIPAL,259.33,2290.00,174.00,0.00,0.70
800953838,406,BA,MUNICIPAL,16714.80,22171.20,11167.40,847.80,0.70
900039320,406,SP,MUNICIPAL,37663.00,139874.00,26339.00,0.00,0.70
900403557,407,SP,MUNICIPAL,568.25,10684.25,271.75,44.00,0.70
903383844,406,MS,MUNICIPAL,3676.00,0.00,2572.00,0.00,0.70
906070701,405,AP,MUNICIPAL,337.33,3122.67,230.00,0.00,0.70
906072286,406,BA,MUNICIPAL,849.00,191594.00,560.00,0.00,0.70
435466,407,PR,MUNICIPAL,3783.00,42952.00,2610.00,0.00,0.69
101206484,407,ES,MUNICIPAL,966.67,1133.67,614.00,0.00,0.69
101274845,406,RJ,MUNICIPAL,25292.00,201664.00,16460.00,2636.40,0.69
103448199,406,MA,MUNICIPAL,137.00,16421.00,79.00,13.00,0.69
103475847,407,PI,MUNICIPAL,245.00,366.00,170.00,0.00,0.69
104820816,406,MG,MUNICIPAL,16708.00,103586.00,11493.00,0.00,0.69
104922433,406,BA,MUNICIPAL,1102.67,526.33,715.33,315.33,0.69
105139216,407,TO,MUNICIPAL,1285.00,14237.67,816.67,0.00,0.69
105551096,407,PB,MUNICIPAL,528.33,5506.67,257.67,12.67,0.69
105552640,406,RJ,MUNICIPAL,1418.00,1915.00,965.00,0.00,0.69
105554184,407,RN,MUNICIPAL,140.00,227.40,87.20,0.00,0.69
201244378,406,SP,MUNICIPAL,19684.00,1901.00,13505.00,0.00,0.69
203104180,406,MG,MUNICIPAL,1631.00,1297.50,657.00,0.00,0.69
203237830,406,SP,MUNICIPAL,98.00,45.00,68.00,0.00,0.69
204737077,407,SP,MUNICIPAL,3537.80,2802.60,2652.40,131.60,0.69
205131834,407,PR,MUNICIPAL,895.67,10313.33,583.00,0.00,0.69
205132303,407,SC,MUNICIPAL,1326.40,5017.40,812.40,0.00,0.69
211683991,406,GO,MUNICIPAL,10846.40,390.00,8424.60,144.20,0.69
303666518,406,MT,MUNICIPAL,18845.00,189937.00,13012.00,0.00,0.69
400388725,406,RS,MUNICIPAL,4570.00,81475.00,3159.00,1094.00,0.69
600321541,407,MG,MUNICIPAL,381.50,492.50,283.50,0.00,0.69
600441515,407,MG,MUNICIPAL,486.00,1716.00,331.00,0.00,0.69
700472454,407,SC,MUNICIPAL,3456.75,11214.75,2101.75,0.00,0.69
801070430,406,BA,MUNICIPAL,12212.20,4361.20,9278.60,1095.40,0.69
803321098,406,BA,MUNICIPAL,579.00,6072.00,399.00,0.00,0.69
903966311,407,MS,MUNICIPAL,4427.20,73349.40,3255.60,596.80,0.69
906070754,406,BA,MUNICIPAL,721.25,1628.75,478.50,0.00,0.69
906071078,406,MG,MUNICIPAL,3979.33,14733.33,2512.00,0.00,0.69
906072503,406,PE,MUNICIPAL,6048.00,418899.50,3939.50,638.00,0.69
926236539,405,AM,MUNICIPAL,6700.40,7614.20,4535.60,812.00,0.69
928092035,405,GO,MUNICIPAL,4704.40,11101.80,3254.00,0.00,0.69
529991,406,MS,MUNICIPAL,15641.33,15960.33,8704.33,327.33,0.68
100131379,403,RJ,ESTADUAL,31517.60,3165130.60,23582.00,5829.60,0.68
104150400,407,PI,MUNICIPAL,357.75,2945.25,223.50,35.25,0.68
104350709,407,RO,MUNICIPAL,3072.33,70246.00,1841.00,0.00,0.68
104536195,407,TO,MUNICIPAL,2818.50,10836.00,1746.50,0.00,0.68
104829310,406,MG,MUNICIPAL,1630.00,21886.00,796.00,0.00,0.68
105022069,407,BA,MUNICIPAL,22.00,0.00,15.00,0.00,0.68
105074475,407,MG,MUNICIPAL,409.50,100.00,275.50,0.00,0.68
105110480,407,MG,MUNICIPAL,865.00,0.00,585.00,150.00,0.68
105177141,406,RO,MUNICIPAL,2446.00,2.00,1544.00,0.00,0.68
105556399,407,PI,MUNICIPAL,6726.60,65876.80,4679.60,641.60,0.68
105559560,406,MT,MUNICIPAL,6246.60,31746.80,4347.20,345.20,0.68
105618298,406,PE,MUNICIPAL,705.00,3058.00,464.75,0.00,0.68
106257985,407,BA,MUNICIPAL,389.50,12899.75,280.25,0.00,0.68
106320381,406,BA,MUNICIPAL,1480.00,226050.67,969.67,0.00,0.68
106445301,406,PE,MUNICIPAL,2797.00,35081.00,2244.50,280.00,0.68
200628575,407,MG,MUNICIPAL,3233.25,21992.75,2108.25,0.00,0.68
200669836,406,SP,MUNICIPAL,2720.75,160.00,2160.00,0.00,0.68
201378814,406,SP,MUNICIPAL,9025.00,0.00,6174.00,0.00,0.68
204392330,407,MS,MUNICIPAL,687.80,96380.20,440.20,0.00,0.68
204610526,407,RS,MUNICIPAL,385.25,12001.75,281.00,0.00,0.68
205800206,406,PR,MUNICIPAL,1452.00,56701.50,582.00,0.00,0.68
302882219,407,TO,MUNICIPAL,589.00,59390.00,357.00,0.00,0.68
307192421,407,SC,MUNICIPAL,716.20,745.20,551.00,38.20,0.68
500097115,406,CE,MUNICIPAL,466.00,60.00,318.00,0.00,0.68
502575509,407,PB,MUNICIPAL,277.00,2965.50,158.50,0.00,0.68
503032842,407,PE,MUNICIPAL,1755.67,3377.67,1208.00,229.33,0.68
603122228,407,MG,MUNICIPAL,2524.00,915.20,1903.80,41.20,0.68
803668476,406,BA,MUNICIPAL,2284.00,30759.50,1492.00,0.00,0.68
81272,407,PR,MUNICIPAL,312.67,33992.33,138.67,0.00,0.67
31870348,406,SC,MUNICIPAL,15131.00,59417.67,9074.00,131.67,0.67
100783617,406,RJ,MUNICIPAL,21679.50,1098214.00,14523.00,0.00,0.67
100916454,407,MG,MUNICIPAL,587.00,867.00,583.00,16.50,0.67
101149358,407,ES,MUNICIPAL,574.25,89318.25,414.25,116.75,0.67
101496211,406,RJ,MUNICIPAL,6255.33,12590.00,4299.33,0.00,0.67
103445723,406,PE,MUNICIPAL,5802.00,40855.00,3863.00,0.00,0.67
103557407,407,TO,MUNICIPAL,1338.33,5814.33,877.33,0.00,0.67
104448714,407,TO,MUNICIPAL,95.00,1800.00,64.00,0.00,0.67
105156344,406,MG,MUNICIPAL,880.00,11918.00,589.00,0.00,0.67
105179456,407,BA,MUNICIPAL,535.00,23878.50,353.50,336.00,0.67
204425888,407,RS,MUNICIPAL,3.00,0.00,2.00,0.00,0.67
204728999,406,SP,MUNICIPAL,5322.25,820.25,3511.25,0.00,0.67
205800472,406,SC,MUNICIPAL,5616.50,27902.25,3905.25,0.00,0.67
516914498,405,RR,ESTADUAL,22742.00,1364.00,15531.50,0.00,0.67
600256317,407,MG,MUNICIPAL,140.00,23133.00,94.00,0.00,0.67
600366307,406,MG,MUNICIPAL,5190.00,30134.33,3250.33,0.00,0.67
800566244,406,MA,MUNICIPAL,2916.00,24637.00,1965.00,0.00,0.67
802396833,407,BA,MUNICIPAL,2096.67,792.67,1386.00,199.67,0.67
905707324,407,MG,MUNICIPAL,469.50,2377.00,320.75,0.00,0.67
906070864,406,CE,MUNICIPAL,5393.33,63563.67,3008.33,378.67,0.67
906071049,406,MA,MUNICIPAL,421.33,35570.67,261.67,0.00,0.67
906071542,407,PR,MUNICIPAL,708.00,0.00,477.00,0.00,0.67
47893,406,PR,MUNICIPAL,119.75,4378.50,81.75,11.50,0.66
127523,407,PR,MUNICIPAL,7567.40,4657.20,5057.80,410.40,0.66
451537,406,PR,MUNICIPAL,2440.50,3960.50,1174.00,381.50,0.66
105084707,407,MG,MUNICIPAL,1615.00,1325.00,1058.00,0.00,0.66
106384246,406,BA,MUNICIPAL,872.00,16171.50,575.00,0.00,0.66
106445078,407,PI,MUNICIPAL,570.75,7744.25,299.50,28.00,0.66
205751997,407,MG,MUNICIPAL,1179.50,414.25,739.50,0.00,0.66
302879375,407,RO,MUNICIPAL,818.00,9184.00,468.75,86.75,0.66
505464585,403,MA,ESTADUAL,10896.00,126488.00,6267.00,0.00,0.66
517090416,407,TO,MUNICIPAL,1548.60,605.60,964.60,56.00,0.66
517709443,406,SC,MUNICIPAL,5665.00,7766.40,3274.80,706.20,0.66
600823916,407,MG,MUNICIPAL,136.00,0.00,90.00,0.00,0.66
602080419,406,MG,MUNICIPAL,3077.67,2676.00,2040.00,1995.67,0.66
700482183,406,SC,MUNICIPAL,8706.60,9758.80,5228.80,464.80,0.66
800938600,406,BA,MUNICIPAL,1807.50,17145.50,1184.00,0.00,0.66
826020672,407,SP,MUNICIPAL,2954.25,4347.25,1716.75,21.75,0.66
900182257,407,MG,MUNICIPAL,2026.00,23782.75,757.00,0.00,0.66
900378281,406,SP,MUNICIPAL,13063.00,1422.60,9631.60,623.60,0.66
906070851,406,CE,MUNICIPAL,2772.33,17105.33,1621.33,0.00,0.66
906072481,407,PA,MUNICIPAL,501.50,14.75,337.25,0.00,0.66
906072522,407,PI,MUNICIPAL,139.00,1329.00,92.00,0.00,0.66
155724,407,PR,MUNICIPAL,1238.00,93680.00,823.00,0.00,0.65
388052,407,PR,MUNICIPAL,246.00,2694.50,78.50,0.00,0.65
103448212,406,CE,MUNICIPAL,4170.33,7446.33,2020.33,0.00,0.65
103485909,407,RN,MUNICIPAL,389.80,9508.60,266.20,0.00,0.65
103572626,407,PI,MUNICIPAL,1658.00,7170.50,1093.00,262.50,0.65
104334509,405,AC,MUNICIPAL,879.00,3450.00,570.00,96.00,0.65
104847735,407,MG,MUNICIPAL,351.00,0.00,227.00,102.00,0.65
104921783,406,BA,MUNICIPAL,2043.50,4009.50,1132.00,0.00,0.65
104929094,406,PB,MUNICIPAL,3232.00,52496.50,1978.00,0.00,0.65
104946339,406,PE,MUNICIPAL,926.00,10732.00,587.00,0.00,0.65
105034578,406,MG,MUNICIPAL,595.50,2921.50,358.50,0.00,0.65
105158847,407,GO,MUNICIPAL,1979.50,18018.50,1325.50,52.50,0.65
105526648,407,MG,MUNICIPAL,2816.25,21136.75,1913.00,0.00,0.65
105555774,405,PA,MUNICIPAL,1426.50,0.50,697.50,440.50,0.65
105608281,405,AP,MUNICIPAL,1094.67,3041.67,591.00,0.00,0.65
106439873,407,MG,MUNICIPAL,3154.00,13988.67,1640.67,311.67,0.65
200161776,407,SP,MUNICIPAL,3810.00,0.00,2677.50,0.00,0.65
200313702,406,SP,MUNICIPAL,14156.40,35584.00,8150.00,183.60,0.65
203445021,407,RS,MUNICIPAL,1550.50,13741.75,868.50,0.00,0.65
600017589,406,MG,MUNICIPAL,9108.00,41595.50,2736.50,0.00,0.65
800360046,407,BA,MUNICIPAL,129.67,114.67,90.67,0.00,0.65
800880114,406,BA,MUNICIPAL,12083.75,4721.75,6131.00,0.00,0.65
900597685,407,SP,MUNICIPAL,1375.33,4944.00,322.00,143.67,0.65
906072301,406,CE,MUNICIPAL,366.67,12.67,252.67,43.33,0.65
906072609,407,RS,MUNICIPAL,1267.50,583.00,620.50,0.00,0.65
923960113,406,BA,MUNICIPAL,72.00,2619.00,47.00,0.00,0.65
116242,406,PR,MUNICIPAL,1867.33,11959.00,938.67,0.00,0.64
589812,406,MS,MUNICIPAL,14707.00,85519.50,10063.50,0.00,0.64
100800955,407,ES,MUNICIPAL,522.00,1144.00,333.67,0.00,0.64
103576841,406,RN,MUNICIPAL,835.50,33758.00,492.50,0.00,0.64
104330149,405,RO,MUNICIPAL,6890.00,2000.00,4505.00,0.00,0.64
104455029,406,CE,MUNICIPAL,667.50,4065.00,328.00,0.00,0.64
105049521,406,MG,MUNICIPAL,2752.50,47497.00,1103.00,0.00,0.64
105165799,407,BA,MUNICIPAL,168.50,4079.00,93.50,14.00,0.64
105552000,407,GO,MUNICIPAL,283.00,208452.00,195.67,0.00,0.64
105557157,406,ES,MUNICIPAL,3017.00,74.00,1917.00,0.00,0.64
106089137,407,MT,MUNICIPAL,840.40,22429.20,510.80,122.20,0.64
106281512,405,AC,MUNICIPAL,2498.50,99021.00,1604.50,0.00,0.64
106382341,407,PE,MUNICIPAL,128.00,0.00,82.00,16.00,0.64
200248503,406,SP,MUNICIPAL,24375.00,398995.00,15573.00,0.00,0.64
204396945,406,RS,MUNICIPAL,10798.00,52312.00,6571.33,3049.00,0.64
204719841,406,PR,MUNICIPAL,35773.00,89745.00,22919.00,25600.00,0.64
204774184,407,MG,MUNICIPAL,174.75,55610.00,105.00,0.00,0.64
205587798,406,SP,MUNICIPAL,439.33,0.00,273.00,81.33,0.64
212852801,407,SC,MUNICIPAL,11415.20,7534.60,7195.40,378.20,0.64
303694919,406,GO,MUNICIPAL,103.33,93505.33,51.67,0.00,0.64
416402940,406,PA,MUNICIPAL,716.00,0.00,454.00,0.00,0.64
416533506,406,PA,MUNICIPAL,709.50,40959.50,455.00,0.00,0.64
601066700,407,MG,MUNICIPAL,259.75,13140.25,104.25,0.00,0.64
700005257,407,PR,MUNICIPAL,1113.50,16126.00,642.50,0.00,0.64
700419743,406,SC,MUNICIPAL,5746.75,5984.50,4056.75,185.50,0.64
800474331,406,BA,MUNICIPAL,1261.00,16190.00,802.00,0.00,0.64
900541654,406,MG,MUNICIPAL,6495.50,111901.50,3791.00,0.00,0.64
906071232,406,MT,MUNICIPAL,7901.80,602.60,5198.40,215.00,0.64
103467737,406,CE,MUNICIPAL,2682.67,1496.67,1330.00,0.00,0.63
104565314,406,BA,MUNICIPAL,20156.00,331986.50,12802.50,0.00,0.63
104747866,406,MT,MUNICIPAL,747.60,439.60,442.40,0.00,0.63
104768440,406,BA,MUNICIPAL,1787.00,15327.67,1244.67,90.00,0.63
104975943,406,RJ,MUNICIPAL,10875.00,102251.50,6214.50,0.00,0.63
105055111,406,BA,MUNICIPAL,1621.00,1507.50,888.00,0.00,0.63
105126214,406,PE,MUNICIPAL,4326.00,13785.00,2442.25,0.00,0.63
105136112,406,BA,MUNICIPAL,614.50,9601.50,422.50,0.00,0.63
105495392,406,PE,MUNICIPAL,502.00,11189.00,317.00,0.00,0.63
105560012,407,ES,MUNICIPAL,519.00,2769.00,325.00,0.00,0.63
105846744,405,PE,MUNICIPAL,914.00,9169.00,580.00,0.00,0.63
106301426,405,TO,MUNICIPAL,4137.40,28139.80,2610.20,0.00,0.63
106447511,407,PI,MUNICIPAL,119.33,138.00,96.33,0.00,0.63
307138555,407,SC,MUNICIPAL,1465.80,353.20,854.40,35.60,0.63
401081218,407,RS,MUNICIPAL,475.00,3360.00,300.00,0.00,0.63
509042152,403,PR,MUNICIPAL,14123.50,628330.00,8924.00,0.00,0.63
512049857,407,SC,MUNICIPAL,4872.80,1868.40,3368.60,145.00,0.63
513591425,403,PB,ESTADUAL,28.50,178997.50,19.00,0.00,0.63
600166469,406,MG,MUNICIPAL,743.00,12745.00,468.00,0.00,0.63
800435048,406,BA,MUNICIPAL,449.00,4835.50,122.50,0.00,0.63
906070850,407,CE,MUNICIPAL,168.00,2550.00,106.00,0.00,0.63
906071436,406,PE,MUNICIPAL,1909.00,0.00,948.50,0.00,0.63
906072742,407,TO,MUNICIPAL,368.00,10316.00,230.00,0.00,0.63
908900873,406,MG,MUNICIPAL,1182.67,1247.67,691.67,0.00,0.63
916255408,407,MT,MUNICIPAL,4063.60,204402.80,2649.80,232.80,0.63
389145,406,PR,MUNICIPAL,4736.40,3084.20,2567.60,616.80,0.62
467716,405,MS,MUNICIPAL,2779.50,11734.00,1769.00,863.50,0.62
103324144,406,RJ,MUNICIPAL,8004.50,2903.00,2647.50,0.00,0.62
103454239,407,MA,MUNICIPAL,37.00,5978.00,23.00,0.00,0.62
103656023,405,CE,MUNICIPAL,17844.00,54575.00,11020.00,0.00,0.62
103734279,406,RN,MUNICIPAL,594.00,4340.33,210.00,0.00,0.62
104407999,406,RO,MUNICIPAL,14213.50,9553.50,9064.50,0.00,0.62
104477878,405,AL,MUNICIPAL,683.50,41836.00,426.00,0.00,0.62
104542075,406,RN,MUNICIPAL,908.00,17884.50,587.00,0.00,0.62
104961710,407,MG,MUNICIPAL,680.20,5328.20,380.20,136.20,0.62
105654365,407,AL,MUNICIPAL,1241.75,8973.50,627.75,111.25,0.62
106228120,405,PB,MUNICIPAL,349.50,24386.00,122.00,0.00,0.62
200342053,406,SP,MUNICIPAL,6903.00,41131.00,4264.00,0.00,0.62
200450826,406,SP,MUNICIPAL,11516.00,241029.00,7163.00,0.00,0.62
201053563,406,SP,MUNICIPAL,39010.67,4045791.00,25187.00,0.00,0.62
203652844,407,SC,MUNICIPAL,1171.33,14554.33,668.67,127.33,0.62
203835141,407,SC,MUNICIPAL,4847.40,12816.20,2647.20,50.60,0.62
204703124,407,SP,MUNICIPAL,1776.00,3195.50,1076.00,131.50,0.62
